cell_line,drugA_name,drugB_name,mean_bliss,tissue
NCIH520,MK-4827,OXALIPLATIN,-3.4966666666666666,lung
NCIH520,MK-4827,PD325901,-4.26,lung
NCIH520,MK-4827,SN-38,7.03,lung
NCIH520,MK-4827,SORAFENIB,5.9366666666666665,lung
NCIH520,MK-4827,TOPOTECAN,3.25,lung
NCIH520,MK-5108,ABT-888,-5.49,lung
NCIH520,MK-5108,BEZ-235,5.4,lung
NCIH520,MK-5108,BORTEZOMIB,-4.14,lung
NCIH520,MK-5108,DASATINIB,-3.13,lung
NCIH520,MK-5108,DINACICLIB,-5.3025,lung
NCIH520,MK-5108,ERLOTINIB,0.14500000000000002,lung
NCIH520,MK-5108,GELDANAMYCIN,-5.5775,lung
NCIH520,MK-5108,MK-4827,-7.705,lung
NCIH520,MK-5108,MK-8776,-9.025,lung
NCIH520,MK-5108,OXALIPLATIN,-8.0375,lung
NCIH520,MK-5108,PD325901,-3.77,lung
NCIH520,MK-5108,SN-38,-11.4575,lung
NCIH520,MK-5108,TOPOTECAN,-6.919999999999999,lung
NCIH520,MK-8669,BEZ-235,18.3475,lung
NCIH520,MK-8669,GELDANAMYCIN,-5.24,lung
NCIH520,MK-8669,MK-8776,-5.306666666666667,lung
NCIH520,MK-8669,OXALIPLATIN,-8.3575,lung
NCIH520,MK-8669,SN-38,-7.97,lung
NCIH520,MK-8669,SORAFENIB,5.343333333333334,lung
NCIH520,MRK-003,5-FU,-7.0775,lung
NCIH520,MRK-003,ABT-888,7.82,lung
NCIH520,MRK-003,AZD1775,8.245000000000001,lung
NCIH520,MRK-003,BEZ-235,8.057500000000001,lung
NCIH520,MRK-003,BORTEZOMIB,3.65,lung
NCIH520,MRK-003,CARBOPLATIN,-8.035,lung
NCIH520,MRK-003,CYCLOPHOSPHAMIDE,7.925,lung
NCIH520,MRK-003,DASATINIB,4.95,lung
NCIH520,MRK-003,DEXAMETHASONE,5.4,lung
NCIH520,MRK-003,DINACICLIB,0.5800000000000001,lung
NCIH520,MRK-003,DOXORUBICIN,-8.35,lung
NCIH520,MRK-003,ERLOTINIB,1.4566666666666668,lung
NCIH520,MRK-003,ETOPOSIDE,-4.8,lung
NCIH520,MRK-003,GELDANAMYCIN,-5.105,lung
NCIH520,MRK-003,GEMCITABINE,6.0975,lung
NCIH520,MRK-003,L778123,0.08500000000000019,lung
NCIH520,MRK-003,LAPATINIB,6.785,lung
NCIH520,MRK-003,METHOTREXATE,-7.68,lung
NCIH520,MRK-003,MITOMYCINE,-6.9525,lung
NCIH520,MRK-003,MK-5108,-6.57,lung
NCIH520,MRK-003,MK-8669,4.64,lung
NCIH520,MRK-003,MK-8776,-2.7750000000000004,lung
NCIH520,MRK-003,OXALIPLATIN,-12.2575,lung
NCIH520,MRK-003,PACLITAXEL,4.18,lung
NCIH520,MRK-003,PD325901,4.535,lung
NCIH520,MRK-003,SN-38,-3.986666666666667,lung
NCIH520,MRK-003,SORAFENIB,10.66,lung
NCIH520,MRK-003,SUNITINIB,19.509999999999998,lung
NCIH520,MRK-003,TEMOZOLOMIDE,-4.56,lung
NCIH520,MRK-003,VINORELBINE,-4.38,lung
NCIH520,MRK-003,ZOLINZA,5.706666666666667,lung
NCIH520,OXALIPLATIN,DINACICLIB,-3.465,lung
NCIH520,OXALIPLATIN,MK-8776,-4.8100000000000005,lung
NCIH520,OXALIPLATIN,SORAFENIB,-4.71,lung
NCIH520,PACLITAXEL,ABT-888,1.86,lung
NCIH520,PACLITAXEL,AZD1775,4.42,lung
NCIH520,PACLITAXEL,ERLOTINIB,-0.020000000000000018,lung
NCIH520,PACLITAXEL,GELDANAMYCIN,-8.08,lung
NCIH520,PACLITAXEL,L778123,-4.315,lung
NCIH520,PACLITAXEL,LAPATINIB,-4.19,lung
NCIH520,PACLITAXEL,MK-4827,-8.3275,lung
NCIH520,PACLITAXEL,MK-8669,3.34,lung
NCIH520,PACLITAXEL,MK-8776,-6.22,lung
NCIH520,PACLITAXEL,PD325901,-3.04,lung
NCIH520,PACLITAXEL,SUNITINIB,6.0975,lung
NCIH520,PACLITAXEL,TEMOZOLOMIDE,-0.7249999999999996,lung
NCIH520,PACLITAXEL,ZOLINZA,7.91,lung
NCIH520,PD325901,ABT-888,10.136666666666667,lung
NCIH520,PD325901,BEZ-235,13.5075,lung
NCIH520,PD325901,BORTEZOMIB,-0.13000000000000012,lung
NCIH520,PD325901,DASATINIB,-17.4175,lung
NCIH520,PD325901,GELDANAMYCIN,-6.005,lung
NCIH520,PD325901,MK-8669,5.8999999999999995,lung
NCIH520,PD325901,MK-8776,-7.666666666666667,lung
NCIH520,PD325901,OXALIPLATIN,-6.23,lung
NCIH520,PD325901,SN-38,5.23,lung
NCIH520,PD325901,SORAFENIB,12.066666666666668,lung
NCIH520,SN-38,DINACICLIB,4.08,lung
NCIH520,SN-38,MK-8776,3.955,lung
NCIH520,SN-38,SORAFENIB,4.773333333333333,lung
NCIH520,SORAFENIB,DINACICLIB,4.04,lung
NCIH520,SORAFENIB,MK-8776,6.3325,lung
NCIH520,SUNITINIB,ABT-888,9.88,lung
NCIH520,SUNITINIB,AZD1775,11.4375,lung
NCIH520,SUNITINIB,BEZ-235,13.4375,lung
NCIH520,SUNITINIB,BORTEZOMIB,5.34,lung
NCIH520,SUNITINIB,DASATINIB,5.685,lung
NCIH520,SUNITINIB,DINACICLIB,11.336666666666666,lung
NCIH520,SUNITINIB,ERLOTINIB,14.5875,lung
NCIH520,SUNITINIB,GELDANAMYCIN,6.77,lung
NCIH520,SUNITINIB,LAPATINIB,16.55,lung
NCIH520,SUNITINIB,MK-2206,6.76,lung
NCIH520,SUNITINIB,MK-4827,8.045,lung
NCIH520,SUNITINIB,MK-5108,4.970000000000001,lung
NCIH520,SUNITINIB,MK-8669,13.6725,lung
NCIH520,SUNITINIB,MK-8776,6.8125,lung
NCIH520,SUNITINIB,OXALIPLATIN,-3.64,lung
NCIH520,SUNITINIB,PD325901,9.865,lung
NCIH520,SUNITINIB,SN-38,5.5525,lung
NCIH520,SUNITINIB,SORAFENIB,8.0075,lung
NCIH520,SUNITINIB,TEMOZOLOMIDE,9.575,lung
NCIH520,TEMOZOLOMIDE,ABT-888,7.49,lung
NCIH520,TEMOZOLOMIDE,AZD1775,2.9200000000000004,lung
NCIH520,TEMOZOLOMIDE,BEZ-235,8.67,lung
NCIH520,TEMOZOLOMIDE,BORTEZOMIB,-5.01,lung
NCIH520,TEMOZOLOMIDE,DASATINIB,-3.4033333333333338,lung
NCIH520,TEMOZOLOMIDE,DINACICLIB,-6.49,lung
NCIH520,TEMOZOLOMIDE,ERLOTINIB,8.950000000000001,lung
NCIH520,TEMOZOLOMIDE,GELDANAMYCIN,-4.94,lung
NCIH520,TEMOZOLOMIDE,LAPATINIB,5.425,lung
NCIH520,TEMOZOLOMIDE,MK-2206,-6.79,lung
NCIH520,TEMOZOLOMIDE,MK-4827,14.925,lung
NCIH520,TEMOZOLOMIDE,MK-5108,-5.654999999999999,lung
NCIH520,TEMOZOLOMIDE,MK-8669,7.654999999999999,lung
NCIH520,TEMOZOLOMIDE,MK-8776,5.72,lung
NCIH520,TEMOZOLOMIDE,OXALIPLATIN,-6.506666666666667,lung
NCIH520,TEMOZOLOMIDE,PD325901,3.53,lung
NCIH520,TEMOZOLOMIDE,SN-38,-5.153333333333333,lung
NCIH520,TEMOZOLOMIDE,SORAFENIB,6.6000000000000005,lung
NCIH520,TOPOTECAN,DINACICLIB,-3.38,lung
NCIH520,TOPOTECAN,MK-8776,3.03,lung
NCIH520,TOPOTECAN,SORAFENIB,3.986666666666667,lung
NCIH520,VINBLASTINE,ABT-888,-9.356666666666667,lung
NCIH520,VINBLASTINE,AZD1775,6.635,lung
NCIH520,VINBLASTINE,BEZ-235,3.47,lung
NCIH520,VINBLASTINE,BORTEZOMIB,-3.07,lung
NCIH520,VINBLASTINE,DASATINIB,-5.7,lung
NCIH520,VINBLASTINE,DINACICLIB,-7.0,lung
NCIH520,VINBLASTINE,ERLOTINIB,6.6975,lung
NCIH520,VINBLASTINE,GELDANAMYCIN,-9.2225,lung
NCIH520,VINBLASTINE,L778123,4.923333333333333,lung
NCIH520,VINBLASTINE,LAPATINIB,-3.16,lung
NCIH520,VINBLASTINE,MK-2206,-4.9366666666666665,lung
NCIH520,VINBLASTINE,MK-4827,-9.465,lung
NCIH520,VINBLASTINE,MK-5108,-4.91,lung
NCIH520,VINBLASTINE,MK-8669,-5.485,lung
NCIH520,VINBLASTINE,MK-8776,-8.0125,lung
NCIH520,VINBLASTINE,SORAFENIB,4.3,lung
NCIH520,VINBLASTINE,SUNITINIB,4.015000000000001,lung
NCIH520,VINBLASTINE,TEMOZOLOMIDE,-19.62,lung
NCIH520,VINBLASTINE,ZOLINZA,3.39,lung
NCIH520,VINORELBINE,ABT-888,-6.266666666666667,lung
NCIH520,VINORELBINE,AZD1775,3.255,lung
NCIH520,VINORELBINE,BORTEZOMIB,-3.03,lung
NCIH520,VINORELBINE,DASATINIB,-4.16,lung
NCIH520,VINORELBINE,ERLOTINIB,3.6399999999999997,lung
NCIH520,VINORELBINE,GELDANAMYCIN,-8.865,lung
NCIH520,VINORELBINE,LAPATINIB,-0.5633333333333334,lung
NCIH520,VINORELBINE,MK-2206,-4.345,lung
NCIH520,VINORELBINE,MK-4827,-10.3825,lung
NCIH520,VINORELBINE,MK-5108,-7.380000000000001,lung
NCIH520,VINORELBINE,MK-8776,-4.16,lung
NCIH520,VINORELBINE,PD325901,-6.366666666666667,lung
NCIH520,VINORELBINE,SUNITINIB,6.0725,lung
NCIH520,VINORELBINE,TEMOZOLOMIDE,-6.3774999999999995,lung
NCIH520,VINORELBINE,ZOLINZA,5.615,lung
NCIH520,ZOLINZA,ABT-888,10.9275,lung
NCIH520,ZOLINZA,AZD1775,9.1175,lung
NCIH520,ZOLINZA,BEZ-235,9.35,lung
NCIH520,ZOLINZA,BORTEZOMIB,6.4525,lung
NCIH520,ZOLINZA,ERLOTINIB,12.36,lung
NCIH520,ZOLINZA,GELDANAMYCIN,7.67,lung
NCIH520,ZOLINZA,GEMCITABINE,14.995,lung
NCIH520,ZOLINZA,LAPATINIB,8.56,lung
NCIH520,ZOLINZA,MK-2206,4.85,lung
NCIH520,ZOLINZA,MK-4827,7.489999999999999,lung
NCIH520,ZOLINZA,MK-5108,8.4925,lung
NCIH520,ZOLINZA,MK-8669,6.475,lung
NCIH520,ZOLINZA,MK-8776,11.709999999999999,lung
NCIH520,ZOLINZA,OXALIPLATIN,4.1,lung
NCIH520,ZOLINZA,PD325901,7.477499999999999,lung
NCIH520,ZOLINZA,SN-38,7.405,lung
NCIH520,ZOLINZA,SORAFENIB,8.6575,lung
NCIH520,ZOLINZA,SUNITINIB,12.91,lung
NCIH520,ZOLINZA,TEMOZOLOMIDE,8.105,lung
NCIH520,ZOLINZA,TOPOTECAN,5.7875,lung
OCUBM,5-FU,ABT-888,-3.72,breast
OCUBM,5-FU,AZD1775,12.12,breast
OCUBM,5-FU,BEZ-235,4.29,breast
OCUBM,5-FU,BORTEZOMIB,-5.01,breast
OCUBM,5-FU,DINACICLIB,10.3,breast
OCUBM,5-FU,ERLOTINIB,8.1125,breast
OCUBM,5-FU,GELDANAMYCIN,4.683333333333334,breast
OCUBM,5-FU,L778123,-4.895,breast
OCUBM,5-FU,LAPATINIB,-3.8099999999999996,breast
OCUBM,5-FU,MK-2206,-3.02,breast
OCUBM,5-FU,MK-5108,3.08,breast
OCUBM,5-FU,MK-8669,4.824999999999999,breast
OCUBM,5-FU,MK-8776,11.217500000000001,breast
OCUBM,5-FU,PD325901,-5.47,breast
OCUBM,5-FU,TEMOZOLOMIDE,8.695,breast
OCUBM,5-FU,ZOLINZA,4.29,breast
OCUBM,ABT-888,BEZ-235,8.355,breast
OCUBM,ABT-888,DINACICLIB,6.305,breast
OCUBM,ABT-888,GELDANAMYCIN,11.2525,breast
OCUBM,ABT-888,MK-8669,5.86,breast
OCUBM,ABT-888,MK-8776,6.92,breast
OCUBM,ABT-888,OXALIPLATIN,3.6300000000000003,breast
OCUBM,ABT-888,SN-38,7.535,breast
OCUBM,ABT-888,SORAFENIB,13.445,breast
OCUBM,ABT-888,TOPOTECAN,-3.8,breast
OCUBM,AZD1775,ABT-888,-5.11,breast
OCUBM,AZD1775,BEZ-235,8.0025,breast
OCUBM,AZD1775,BORTEZOMIB,-4.32,breast
OCUBM,AZD1775,DASATINIB,8.6,breast
OCUBM,AZD1775,DINACICLIB,4.1066666666666665,breast
OCUBM,AZD1775,ERLOTINIB,9.075000000000001,breast
OCUBM,AZD1775,GELDANAMYCIN,8.0,breast
OCUBM,AZD1775,LAPATINIB,5.672499999999999,breast
OCUBM,AZD1775,MK-4827,35.307500000000005,breast
OCUBM,AZD1775,MK-5108,4.673333333333333,breast
OCUBM,AZD1775,MK-8669,11.745,breast
OCUBM,AZD1775,MK-8776,24.7625,breast
OCUBM,AZD1775,OXALIPLATIN,6.9350000000000005,breast
OCUBM,AZD1775,PD325901,-0.2350000000000001,breast
OCUBM,AZD1775,SN-38,8.41,breast
OCUBM,AZD1775,SORAFENIB,5.6525,breast
OCUBM,AZD1775,TOPOTECAN,11.5125,breast
OCUBM,BEZ-235,DINACICLIB,2.26,breast
OCUBM,BEZ-235,MK-8776,3.85,breast
OCUBM,BEZ-235,OXALIPLATIN,6.805,breast
OCUBM,BEZ-235,SN-38,5.59,breast
OCUBM,BEZ-235,SORAFENIB,3.88,breast
OCUBM,BORTEZOMIB,ABT-888,-0.7050000000000001,breast
OCUBM,BORTEZOMIB,BEZ-235,4.746666666666667,breast
OCUBM,BORTEZOMIB,DASATINIB,5.22,breast
OCUBM,BORTEZOMIB,GELDANAMYCIN,5.02,breast
OCUBM,BORTEZOMIB,MK-8669,4.985,breast
OCUBM,BORTEZOMIB,SN-38,9.77,breast
OCUBM,BORTEZOMIB,SORAFENIB,6.460000000000001,breast
OCUBM,CARBOPLATIN,ABT-888,10.425,breast
OCUBM,CARBOPLATIN,AZD1775,16.426666666666666,breast
OCUBM,CARBOPLATIN,BEZ-235,6.525,breast
OCUBM,CARBOPLATIN,BORTEZOMIB,4.07,breast
OCUBM,CARBOPLATIN,DASATINIB,8.095,breast
OCUBM,CARBOPLATIN,DINACICLIB,4.5,breast
OCUBM,CARBOPLATIN,ERLOTINIB,10.19,breast
OCUBM,CARBOPLATIN,GELDANAMYCIN,13.4125,breast
OCUBM,CARBOPLATIN,L778123,-3.9,breast
OCUBM,CARBOPLATIN,LAPATINIB,4.55,breast
OCUBM,CARBOPLATIN,MK-2206,-10.4,breast
OCUBM,CARBOPLATIN,MK-4827,3.3499999999999996,breast
OCUBM,CARBOPLATIN,MK-5108,4.975,breast
OCUBM,CARBOPLATIN,MK-8669,10.6225,breast
OCUBM,CARBOPLATIN,MK-8776,12.7925,breast
OCUBM,CARBOPLATIN,PD325901,7.665,breast
OCUBM,CARBOPLATIN,SORAFENIB,-4.18,breast
OCUBM,CARBOPLATIN,SUNITINIB,6.206666666666667,breast
OCUBM,CARBOPLATIN,TEMOZOLOMIDE,7.525,breast
OCUBM,CARBOPLATIN,ZOLINZA,5.55,breast
OCUBM,CYCLOPHOSPHAMIDE,ABT-888,9.4625,breast
OCUBM,CYCLOPHOSPHAMIDE,AZD1775,3.7825,breast
OCUBM,CYCLOPHOSPHAMIDE,BEZ-235,11.655000000000001,breast
OCUBM,CYCLOPHOSPHAMIDE,BORTEZOMIB,6.01,breast
OCUBM,CYCLOPHOSPHAMIDE,DASATINIB,7.4399999999999995,breast
OCUBM,CYCLOPHOSPHAMIDE,DINACICLIB,8.9675,breast
OCUBM,CYCLOPHOSPHAMIDE,ERLOTINIB,6.255,breast
OCUBM,CYCLOPHOSPHAMIDE,GELDANAMYCIN,10.0975,breast
OCUBM,CYCLOPHOSPHAMIDE,L778123,11.2575,breast
OCUBM,CYCLOPHOSPHAMIDE,LAPATINIB,7.655,breast
OCUBM,CYCLOPHOSPHAMIDE,MK-2206,7.026666666666666,breast
OCUBM,CYCLOPHOSPHAMIDE,MK-4827,10.245000000000001,breast
OCUBM,CYCLOPHOSPHAMIDE,MK-5108,11.100000000000001,breast
OCUBM,CYCLOPHOSPHAMIDE,MK-8669,18.335,breast
OCUBM,CYCLOPHOSPHAMIDE,MK-8776,11.256666666666666,breast
OCUBM,CYCLOPHOSPHAMIDE,PD325901,4.4350000000000005,breast
OCUBM,CYCLOPHOSPHAMIDE,SORAFENIB,6.654999999999999,breast
OCUBM,CYCLOPHOSPHAMIDE,SUNITINIB,6.9925,breast
OCUBM,CYCLOPHOSPHAMIDE,TEMOZOLOMIDE,17.1075,breast
OCUBM,CYCLOPHOSPHAMIDE,ZOLINZA,7.165,breast
OCUBM,DASATINIB,BEZ-235,7.763333333333333,breast
OCUBM,DASATINIB,DINACICLIB,8.1925,breast
OCUBM,DASATINIB,GELDANAMYCIN,8.9625,breast
OCUBM,DASATINIB,MK-8669,5.7625,breast
OCUBM,DASATINIB,MK-8776,6.615,breast
OCUBM,DASATINIB,OXALIPLATIN,5.47,breast
OCUBM,DASATINIB,SN-38,4.7700000000000005,breast
OCUBM,DASATINIB,SORAFENIB,4.8999999999999995,breast
OCUBM,DASATINIB,TOPOTECAN,5.535,breast
OCUBM,DEXAMETHASONE,ABT-888,7.425,breast
OCUBM,DEXAMETHASONE,AZD1775,5.553333333333334,breast
OCUBM,DEXAMETHASONE,BEZ-235,8.6425,breast
OCUBM,DEXAMETHASONE,DASATINIB,6.73,breast
OCUBM,DEXAMETHASONE,DINACICLIB,6.05,breast
OCUBM,DEXAMETHASONE,ERLOTINIB,3.97,breast
OCUBM,DEXAMETHASONE,GELDANAMYCIN,9.083333333333334,breast
OCUBM,DEXAMETHASONE,L778123,3.76,breast
OCUBM,DEXAMETHASONE,MK-2206,4.225,breast
OCUBM,DEXAMETHASONE,MK-4827,9.3825,breast
OCUBM,DEXAMETHASONE,MK-5108,7.175000000000001,breast
OCUBM,DEXAMETHASONE,MK-8669,12.5975,breast
OCUBM,DEXAMETHASONE,MK-8776,10.479999999999999,breast
OCUBM,DEXAMETHASONE,SORAFENIB,4.243333333333333,breast
OCUBM,DEXAMETHASONE,SUNITINIB,5.74,breast
OCUBM,DEXAMETHASONE,TEMOZOLOMIDE,11.6025,breast
OCUBM,DEXAMETHASONE,ZOLINZA,9.36,breast
OCUBM,DINACICLIB,MK-8776,6.484999999999999,breast
OCUBM,DOXORUBICIN,ABT-888,-3.51,breast
OCUBM,DOXORUBICIN,AZD1775,6.3,breast
OCUBM,DOXORUBICIN,DASATINIB,4.136666666666667,breast
OCUBM,DOXORUBICIN,ERLOTINIB,3.6950000000000003,breast
OCUBM,DOXORUBICIN,L778123,-3.54,breast
OCUBM,DOXORUBICIN,MK-4827,-5.05,breast
OCUBM,DOXORUBICIN,MK-5108,-4.005,breast
OCUBM,DOXORUBICIN,MK-8776,-4.65,breast
OCUBM,DOXORUBICIN,SORAFENIB,-5.6475,breast
OCUBM,DOXORUBICIN,SUNITINIB,-9.125,breast
OCUBM,DOXORUBICIN,TEMOZOLOMIDE,4.19,breast
OCUBM,DOXORUBICIN,ZOLINZA,4.886666666666667,breast
OCUBM,ERLOTINIB,ABT-888,5.13,breast
OCUBM,ERLOTINIB,BEZ-235,7.9975000000000005,breast
OCUBM,ERLOTINIB,DASATINIB,4.3100000000000005,breast
OCUBM,ERLOTINIB,DINACICLIB,-3.55,breast
OCUBM,ERLOTINIB,GELDANAMYCIN,5.286666666666666,breast
OCUBM,ERLOTINIB,MK-8669,11.024999999999999,breast
OCUBM,ERLOTINIB,OXALIPLATIN,-7.44,breast
OCUBM,ERLOTINIB,PD325901,-4.69,breast
OCUBM,ERLOTINIB,SN-38,5.5175,breast
OCUBM,ERLOTINIB,SORAFENIB,7.006666666666667,breast
OCUBM,ERLOTINIB,TOPOTECAN,7.373333333333334,breast
OCUBM,ETOPOSIDE,ABT-888,3.45,breast
OCUBM,ETOPOSIDE,AZD1775,7.005,breast
OCUBM,ETOPOSIDE,DASATINIB,4.32,breast
OCUBM,ETOPOSIDE,DINACICLIB,3.05,breast
OCUBM,ETOPOSIDE,ERLOTINIB,3.3499999999999996,breast
OCUBM,ETOPOSIDE,GELDANAMYCIN,5.0200000000000005,breast
OCUBM,ETOPOSIDE,MK-2206,3.72,breast
OCUBM,ETOPOSIDE,MK-4827,-3.44,breast
OCUBM,ETOPOSIDE,MK-8776,4.94,breast
OCUBM,ETOPOSIDE,PD325901,3.45,breast
OCUBM,ETOPOSIDE,SORAFENIB,-6.015000000000001,breast
OCUBM,ETOPOSIDE,SUNITINIB,-6.9575,breast
OCUBM,ETOPOSIDE,TEMOZOLOMIDE,7.3133333333333335,breast
OCUBM,ETOPOSIDE,ZOLINZA,4.199999999999999,breast
OCUBM,GELDANAMYCIN,BEZ-235,5.3425,breast
OCUBM,GELDANAMYCIN,DINACICLIB,7.0575,breast
OCUBM,GELDANAMYCIN,MK-8776,10.53,breast
OCUBM,GELDANAMYCIN,OXALIPLATIN,7.1575,breast
OCUBM,GELDANAMYCIN,SN-38,11.366666666666667,breast
OCUBM,GELDANAMYCIN,SORAFENIB,8.05,breast
OCUBM,GELDANAMYCIN,TOPOTECAN,3.985,breast
OCUBM,GEMCITABINE,ABT-888,4.68,breast
OCUBM,GEMCITABINE,AZD1775,20.7075,breast
OCUBM,GEMCITABINE,BEZ-235,3.51,breast
OCUBM,GEMCITABINE,DASATINIB,11.925,breast
OCUBM,GEMCITABINE,DINACICLIB,-1.955,breast
OCUBM,GEMCITABINE,ERLOTINIB,8.593333333333334,breast
OCUBM,GEMCITABINE,GELDANAMYCIN,4.75,breast
OCUBM,GEMCITABINE,MK-4827,-3.8899999999999997,breast
OCUBM,GEMCITABINE,MK-5108,-3.9499999999999997,breast
OCUBM,GEMCITABINE,MK-8669,-4.285,breast
OCUBM,GEMCITABINE,MK-8776,20.7425,breast
OCUBM,GEMCITABINE,PD325901,9.6825,breast
OCUBM,GEMCITABINE,SORAFENIB,-10.43,breast
OCUBM,GEMCITABINE,SUNITINIB,-4.24,breast
OCUBM,GEMCITABINE,TEMOZOLOMIDE,10.3725,breast
OCUBM,L778123,ABT-888,5.99,breast
OCUBM,L778123,AZD1775,4.9875,breast
OCUBM,L778123,BEZ-235,7.574999999999999,breast
OCUBM,L778123,DASATINIB,8.15,breast
OCUBM,L778123,ERLOTINIB,6.1066666666666665,breast
OCUBM,L778123,GELDANAMYCIN,7.039999999999999,breast
OCUBM,L778123,MK-4827,7.05,breast
OCUBM,L778123,MK-5108,4.05,breast
OCUBM,L778123,MK-8669,13.1375,breast
OCUBM,L778123,MK-8776,-4.8,breast
OCUBM,L778123,OXALIPLATIN,4.99,breast
OCUBM,L778123,PD325901,3.81,breast
OCUBM,L778123,SN-38,15.286666666666667,breast
OCUBM,L778123,SORAFENIB,7.343333333333334,breast
OCUBM,L778123,SUNITINIB,-4.6825,breast
OCUBM,L778123,TEMOZOLOMIDE,7.903333333333333,breast
OCUBM,L778123,TOPOTECAN,3.4,breast
OCUBM,L778123,VINORELBINE,4.336666666666667,breast
OCUBM,L778123,ZOLINZA,8.79,breast
OCUBM,LAPATINIB,ABT-888,-4.55,breast
OCUBM,LAPATINIB,BEZ-235,6.81,breast
OCUBM,LAPATINIB,DASATINIB,15.33,breast
OCUBM,LAPATINIB,DINACICLIB,3.05,breast
OCUBM,LAPATINIB,MK-2206,10.34,breast
OCUBM,LAPATINIB,MK-4827,4.43,breast
OCUBM,LAPATINIB,MK-5108,3.95,breast
OCUBM,LAPATINIB,MK-8669,6.763333333333333,breast
OCUBM,LAPATINIB,MK-8776,4.47,breast
OCUBM,LAPATINIB,OXALIPLATIN,-3.05,breast
OCUBM,LAPATINIB,PD325901,18.555,breast
OCUBM,LAPATINIB,SORAFENIB,3.99,breast
OCUBM,LAPATINIB,TOPOTECAN,-3.32,breast
OCUBM,METFORMIN,ABT-888,-4.75,breast
OCUBM,METFORMIN,AZD1775,12.58,breast
OCUBM,METFORMIN,BEZ-235,6.0075,breast
OCUBM,METFORMIN,BORTEZOMIB,-4.6325,breast
OCUBM,METFORMIN,ERLOTINIB,5.18,breast
OCUBM,METFORMIN,GELDANAMYCIN,-4.59,breast
OCUBM,METFORMIN,L778123,-3.68,breast
OCUBM,METFORMIN,LAPATINIB,4.07,breast
OCUBM,METFORMIN,MK-2206,0.3800000000000001,breast
OCUBM,METFORMIN,MK-4827,6.01,breast
OCUBM,METFORMIN,MK-5108,5.846666666666667,breast
OCUBM,METFORMIN,MK-8669,7.7525,breast
OCUBM,METFORMIN,MK-8776,5.06,breast
OCUBM,METFORMIN,PD325901,-7.043333333333334,breast
OCUBM,METFORMIN,SORAFENIB,9.826666666666666,breast
OCUBM,METFORMIN,SUNITINIB,5.95,breast
OCUBM,METFORMIN,TEMOZOLOMIDE,6.723333333333334,breast
OCUBM,METFORMIN,ZOLINZA,-3.89,breast
OCUBM,METHOTREXATE,ABT-888,4.86,breast
OCUBM,METHOTREXATE,AZD1775,-6.975,breast
OCUBM,METHOTREXATE,BEZ-235,-5.7425,breast
OCUBM,METHOTREXATE,DASATINIB,3.4050000000000002,breast
OCUBM,METHOTREXATE,DINACICLIB,3.7566666666666664,breast
OCUBM,METHOTREXATE,ERLOTINIB,-4.9,breast
OCUBM,METHOTREXATE,GELDANAMYCIN,4.46,breast
OCUBM,METHOTREXATE,L778123,-3.69,breast
OCUBM,METHOTREXATE,LAPATINIB,-7.24,breast
OCUBM,METHOTREXATE,MK-2206,-5.7325,breast
OCUBM,METHOTREXATE,MK-4827,4.92,breast
OCUBM,METHOTREXATE,MK-5108,-3.9,breast
OCUBM,METHOTREXATE,MK-8669,-8.2925,breast
OCUBM,METHOTREXATE,MK-8776,-3.635,breast
OCUBM,METHOTREXATE,PD325901,3.425,breast
OCUBM,METHOTREXATE,SORAFENIB,-3.45,breast
OCUBM,METHOTREXATE,SUNITINIB,-4.195,breast
OCUBM,METHOTREXATE,TEMOZOLOMIDE,-3.51,breast
OCUBM,MITOMYCINE,ABT-888,3.65,breast
OCUBM,MITOMYCINE,AZD1775,14.5625,breast
OCUBM,MITOMYCINE,BEZ-235,6.04,breast
OCUBM,MITOMYCINE,BORTEZOMIB,-4.09,breast
OCUBM,MITOMYCINE,DASATINIB,9.0175,breast
OCUBM,MITOMYCINE,DINACICLIB,3.4966666666666666,breast
OCUBM,MITOMYCINE,ERLOTINIB,-12.19,breast
OCUBM,MITOMYCINE,GELDANAMYCIN,7.805,breast
OCUBM,MITOMYCINE,L778123,-13.045,breast
OCUBM,MITOMYCINE,MK-4827,0.48,breast
OCUBM,MITOMYCINE,MK-5108,-4.17,breast
OCUBM,MITOMYCINE,MK-8669,3.3,breast
OCUBM,MITOMYCINE,MK-8776,14.085,breast
OCUBM,MITOMYCINE,PD325901,4.69,breast
OCUBM,MITOMYCINE,SORAFENIB,-10.842500000000001,breast
OCUBM,MITOMYCINE,SUNITINIB,3.37,breast
OCUBM,MITOMYCINE,TEMOZOLOMIDE,8.455,breast
OCUBM,MITOMYCINE,ZOLINZA,6.465,breast
OCUBM,MK-2206,BEZ-235,6.46,breast
OCUBM,MK-2206,DASATINIB,1.7033333333333331,breast
OCUBM,MK-2206,ERLOTINIB,8.07,breast
OCUBM,MK-2206,MK-8669,6.325,breast
OCUBM,MK-2206,OXALIPLATIN,-12.18,breast
OCUBM,MK-2206,PD325901,-3.545,breast
OCUBM,MK-2206,SN-38,3.08,breast
OCUBM,MK-2206,SORAFENIB,4.193333333333333,breast
OCUBM,MK-4541,5-FU,7.715,breast
OCUBM,MK-4541,ABT-888,12.190000000000001,breast
OCUBM,MK-4541,AZD1775,7.47,breast
OCUBM,MK-4541,BEZ-235,10.217500000000001,breast
